t	v0	v1
1067.5675675675675	0.9781650921725127	1.3919678311569803
1067.8178178178177	0.9670687950800769	1.3821812104805855
1068.068068068068	0.9528512376560184	1.3725759771151642
1068.3183183183182	0.9348772668777001	1.3631475712930152
1068.5685685685685	0.9119519896839339	1.3538919435842656
1068.8188188188187	0.8823207729749802	1.3448055548968707
1069.069069069069	0.8436692436125444	1.3358853764766134
1069.3193193193192	0.7931232884197833	1.3271288899071054
1069.5695695695697	0.7272490541812353	1.3185340871097784
1069.8198198198197	0.6420529476431449	1.3100994703439222
1070.07007007007	0.5329816355128143	1.30182405220661
1070.3203203203202	0.3948393484384426	1.2937074819008418
1070.5705705705705	0.2193075887313696	1.2857431360898726
1070.820820820821	-0.004301827259554636	1.2779268003642417
1071.071071071071	-0.2893786448115251	1.270255831668751
1071.3213213213212	-0.6526959854244713	1.2627276230562339
1071.5715715715714	-1.1049915012133225	1.2553390649813905
1071.8218218218217	-1.5240974948202304	1.2480886463557839
1072.0720720720722	-1.8341861500043508	1.2409737105940384
1072.3223223223222	-2.0713628396577954	1.2339909969554095
1072.5725725725727	-2.249725605590444	1.2271384553404459
1072.822822822823	-2.382119036610919	1.2204125486743975
1073.073073073073	-2.4785919000242433	1.2138131743004434
1073.3233233233234	-2.546662731342622	1.207336874722144
1073.5735735735734	-2.5925332148389817	1.2009813647550358
1073.823823823824	-2.6213395828442323	1.1947431141917246
1074.074074074074	-2.6367561354109896	1.1886224782833257
1074.3243243243242	-2.6416260027771	1.1826160070924479
1074.5745745745746	-2.6383779321698837	1.1767215750087177
1074.8248248248246	-2.62901850350518	1.1709379582466355
1075.0750750750751	-2.614918965847429	1.1652613919009962
1075.3253253253254	-2.597104282741542	1.1596907259626825
1075.5755755755756	-2.576492176411789	1.1542239860599046
1075.8258258258259	-2.553891525580986	1.148858330773544
1076.076076076076	-2.529902132127939	1.1435936622084788
1076.3263263263264	-2.5048536812012867	1.1384272083284441
1076.5765765765766	-2.4790436467497012	1.1333571374990037
1076.8268268268268	-2.452751601274488	1.1283816517735716
1077.077077077077	-2.426239215829587	1.1234989868934118
1077.3273273273273	-2.3997121494461986	1.1187080399196816
1077.5775775775776	-2.373235184664912	1.1140058547987663
1077.8278278278278	-2.346872501424094	1.109391393197319
1078.0780780780779	-2.320689114293499	1.1048630184661101
1078.3283283283283	-2.2947539365143252	1.1004191242118013
1078.5785785785786	-2.269139779999453	1.0960581342969846
1078.8288288288288	-2.2439111566202317	1.0917792079012745
1079.079079079079	-2.2190546279115195	1.0875794156019485
1079.3293293293293	-2.1945711147693414	1.0834579750492408
1079.5795795795798	-2.1704627024050733	1.0794134247780807
1079.8298298298298	-2.146735467023286	1.0754443298933143
1080.08008008008	-2.1233994758215284	1.0715492820696684
1080.3303303303303	-2.100468786990546	1.067726899551787
1080.5805805805805	-2.0779640065333305	1.0639765015111886
1080.8308308308308	-2.0558679623495317	1.0602954076547388
1081.081081081081	-2.0341696247166996	1.056682988927619
1081.3313313313313	-2.0128597042317526	1.053137965571471
1081.5815815815815	-1.991930691826722	1.0496590805030501
1081.8318318318318	-1.9713768587687477	1.0462450993142254
1082.0820820820823	-1.951194256660062	1.042894810271976
1082.3323323323325	-1.9313807174380633	1.0396070243184043
1082.5825825825827	-1.9119358533752053	1.0363805750707171
1082.832832832833	-1.8928625805751136	1.033214623007656
1083.083083083083	-1.874148123165277	1.030107433482785
1083.3333333333335	-1.855782509609704	1.0270582109704578
1083.5835835835835	-1.8377574127136433	1.0240658772065838
1083.8338338338338	-1.820065188904799	1.021129372453388
1084.0840840840842	-1.8026988782334965	1.0182476554994386
1084.3343343343342	-1.7856522043726792	1.0154197036596457
1084.5845845845847	-1.7689195746177517	1.0126445127752357
1084.8348348348347	-1.7524960798868132	1.0099210972137902
1085.0850850850852	-1.736377494720414	1.007248489869205
1085.3353353353355	-1.720560277281779	1.0046257421617275
1085.5855855855857	-1.7050415693566463	1.0020519240379304
1085.835835835836	-1.6898179621386231	0.9993033198498191
1086.0860860860862	-1.6748814606399494	0.9950046094167365
1086.3363363363364	-1.6602242075543894	0.9892334266826999
1086.5865865865867	-1.645839968079489	0.9820403276137418
1086.8368368368367	-1.6317228535210921	0.9730965447125821
1087.0870870870872	-1.617867321293277	0.9616939870185855
1087.3373373373374	-1.604268174918483	0.9467452401078508
1087.5875875875877	-1.5909205640273836	0.9267835660931176
1087.837837837838	-1.5778199843589509	0.8999629036238213
1088.088088088088	-1.5649622777604517	0.8640578678861028
1088.3383383383384	-1.5523436321873936	0.8164637506026453
1088.5885885885887	-1.5399605817036377	0.7541965200330296
1088.838838838839	-1.527810006481284	0.6738928209733692
1089.0890890890892	-1.5158891328007296	0.5718099747564935
1089.3393393393394	-1.5041944367608855	0.4430209761187911
1089.5895895895897	-1.49271730952029	0.27895733710872395
1089.83983983984	-1.4814538189189743	0.06987750511624863
1090.0900900900901	-1.4704000756853877	-0.1969666362877026
1090.3403403403404	-1.4595522590750696	-0.5375068689080464
1090.5905905905906	-1.4489052895873331	-0.9709233639130086
